segment,mean,median,std,count
AML->NVS,11.649572649572649,12.0,7.57982376207212,117
BRC->MYG,13.948275862068966,6.0,50.314289581906394,116
MFP->BNR,41.31896551724138,30.0,46.71478662431545,116
BBS->MCS,15.008620689655173,13.0,12.678976566608663,116
BHUJ->AJE,4.594827586206897,2.0,7.914739632374263,116
WPR->MBNR,21.267241379310345,18.5,25.714944989287826,116
DLD->MDS,27.112068965517242,29.0,17.975234920989703,116
PND->USL,35.8448275862069,0.0,90.30341160181344,116
GD->BLP,40.3448275862069,20.0,71.51285727491377,116
JAO->RTM,6.275862068965517,0.0,16.811789965945636,116
JBP->ADTL,15.508620689655173,2.0,31.110321421523835,116
HAN->GGC,64.52586206896552,13.0,117.39094559609792,116
KYJ->ALLP,24.336206896551722,14.5,25.17001112971278,116
FL->NRI,35.525862068965516,20.0,54.26945032318654,116
PQN->GRMR,36.543103448275865,22.0,43.334370782952675,116
PRF->BOY,26.905172413793103,0.0,69.33735782682233,116
UMB->SIR,31.93103448275862,12.0,58.270840517129265,116
UCR->PQN,36.80172413793103,23.0,43.03450987846569,116
AUBR->PES,37.62068965517241,11.0,75.13797802795159,116
RGS->SMPR,12.336206896551724,7.0,22.483595552435936,116
RGD->NLD,7.7155172413793105,5.0,9.011882044889653,116
LKO->SAN,63.62931034482759,24.5,94.36879828605969,116
MBI->RJA,14.689655172413794,3.0,35.77986166476368,116
GOY->PRYJ,283.94827586206895,299.5,201.4250899629108,116
BNZ->LC,37.577586206896555,3.0,81.7226647144841,116
DURE->RPR,20.517241379310345,10.0,30.996628921509362,116
MB->KNT,39.26724137931034,19.5,52.62010820120428,116
HRT->BKP,21.50862068965517,17.5,18.63260148452061,116
JID->CPK,43.66379310344828,13.5,86.64941295021966,116
AMLA->MTY,64.9396551724138,16.0,129.70563923197676,116
HW->RWL,18.301724137931036,0.0,38.73571991071676,116
AYC->RDL,38.327586206896555,28.0,43.18549995423061,116
NMM->RPAN,44.310344827586206,10.0,104.5129002890867,116
STD->HSR,20.878260869565217,11.0,28.665691892674356,115
JSG->BEH,23.295652173913044,15.0,26.2962120923199,115
SV->ZRDE,15.321739130434782,8.0,21.650958337886433,115
MAJN->BNTL,8.721739130434782,5.0,15.65110153966916,115
SBT->ADI,6.756521739130434,2.0,11.83556290165722,115
KOU->RU,13.069565217391304,4.0,23.207198572830364,115
MHRG->LHU,15.060869565217391,3.0,69.37228413606377,115
SSM->DDU,22.191304347826087,8.0,40.004582117415204,115
JMU->MNP,19.36521739130435,8.0,32.07347114809082,115
AKN->BGP,15.42608695652174,5.0,25.719151465350397,115
MW->ZRDE,23.321739130434782,12.0,38.80123615006944,115
GTNR->BBK,11.921739130434782,2.0,31.030869696833772,115
NRLR->RPRD,25.408695652173915,18.0,21.204474723127493,115
BLP->GD,21.791304347826088,10.0,41.170909430949806,115
PMR->TLH,74.89565217391305,48.0,91.12295278792406,115
NKM->RNC,21.62608695652174,0.0,42.04372428909736,115
HAS->CNPA,17.139130434782608,9.0,18.13056300909316,115
NMH->JWO,15.02608695652174,13.0,17.064100445891075,115
KBL->MRB,45.573913043478264,32.0,67.21294529519989,115
KGI->RMGM,18.530434782608694,16.0,25.401105701562233,115
TBN->HD,123.96521739130435,84.0,123.29645705946803,115
KKN->KNW,51.6695652173913,3.0,93.74627213539208,115
TCR->ERN,18.695652173913043,5.0,35.0381180683651,115
KJN->BLU,5.565217391304348,3.0,6.887734375013855,115
BNU->DMO,65.92173913043479,31.0,83.80785750396578,115
BRRG->PFR,55.495652173913044,29.0,80.63512946438173,115
MDU->SDN,9.860869565217392,7.0,11.038121309545437,115
SLN->NHH,14.42608695652174,0.0,28.18705092443929,115
BAY->TNGL,23.043478260869566,5.0,57.78884602272034,115
DDA->SV,13.878260869565217,7.0,21.56432557025077,115
DDA->CW,25.52173913043478,15.0,29.866764908032817,115
MNP->KIUL,22.530434782608694,10.0,35.986674370736814,115
TIS->NKM,21.63478260869565,0.0,40.961327596953666,115
NVS->AML,4.939130434782609,3.0,5.946083712657034,115
SAN->LKO,72.84347826086956,40.0,102.97441270532259,115
MAQ->MAJN,4.408695652173913,3.0,9.542054334121758,115
RNQ->CPU,32.33913043478261,0.0,50.446756186731555,115
TK->ASK,17.704347826086956,7.0,37.870502781592265,115
ZRDE->SV,27.434782608695652,16.0,39.66330453865398,115
AADR->UHL,6.8,4.0,10.378114624434183,115
ZRDE->MW,20.53913043478261,16.0,22.038756514624577,115
ADI->SBT,7.543859649122807,4.0,13.536015773645323,114
JP->KKU,7.43859649122807,5.0,14.728237335264572,114
SRR->OTP,15.93859649122807,14.0,13.554403710958058,114
MSK->MNE,21.87719298245614,16.5,30.711371262030724,114
SCM->MIPM,0.0,0.0,0.0,114
JRC->DZA,60.921052631578945,25.0,82.77051596991774,114
MCSC->KURJ,37.58771929824562,5.5,111.58803908716534,114
RN->PNVL,88.08771929824562,37.0,123.16307352330944,114
PGR->KRR,9.692982456140351,5.5,11.824773150161777,114
KTU->SRR,23.25438596491228,13.0,32.43749916800756,114
PDT->SCM,0.0,0.0,0.0,114
LD->BGM,32.93859649122807,12.0,56.03290516945865,114
KKU->JP,7.201754385964913,3.0,15.830507024321884,114
BAL->TJ,10.75438596491228,8.0,15.948790507313491,114
PFR->BRRG,11.692982456140351,6.0,16.185390108772197,114
STA->PRYJ,14.035087719298245,0.0,107.20990327263031,114
THB->NNR,21.210526315789473,14.0,30.126422026940393,114
DEG->KASR,0.0,0.0,0.0,114
RPH->MLV,11.096491228070175,6.5,17.392384305418158,114
BDM->HLAR,37.026315789473685,42.0,27.34358915216514,114
SBP->HKG,53.74561403508772,12.5,92.82229776779909,114
ORAI->CNB,22.63157894736842,0.0,77.89308115160279,114
SMO->CRR,12.385964912280702,6.0,27.247638128358567,114
NDLS->ALJN,26.13157894736842,20.0,35.611848768438044,114
PNU->SID,10.342105263157896,0.0,30.95724397973244,114
LGO->PFM,34.89473684210526,19.5,45.019832094184245,114
BSP->CPH,28.210526315789473,0.0,77.20785343201135,114
ERS->ERN,13.350877192982455,8.0,17.632924983436823,114
HPU->MB,39.026315789473685,11.5,81.6589562880808,114
BNR->MFP,29.57894736842105,12.0,59.56225191973032,114
KIR->SMO,9.68421052631579,4.0,26.835558166629934,114
BOY->PRF,74.48245614035088,0.0,115.54267743547503,114
BHL->CNA,9.394736842105264,0.0,25.794497053610474,114
KSN->RC,27.666666666666668,13.0,41.547215206863484,114
FDK->KKP,23.0,14.5,38.238191537197444,114
KPD->GYM,15.88495575221239,15.0,18.84511693686447,113
MOTC->HW,44.89380530973451,9.0,91.81759507226604,113
RGDA->SPRD,7.398230088495575,3.0,13.880574699280325,113
RE->MHRG,21.265486725663717,7.0,72.892168119754,113
ANKL->GOK,56.95575221238938,27.0,68.22460142014792,113
BAL->TPJ,6.6371681415929205,3.0,12.136913842623326,113
PES->AUBR,38.176991150442475,36.0,26.14356998537648,113
NBH->JWO,12.486725663716815,9.0,20.329041086692328,113
SHR->KTE,21.283185840707965,17.0,24.342962105000943,113
BOE->HCR,25.761061946902654,18.0,38.526724105363165,113
BER->MJ,16.920353982300885,0.0,63.66894589438521,113
SCM->PDT,32.557522123893804,20.0,36.38458711487043,113
MIPM->SCM,0.0,0.0,0.0,113
RWL->MOTC,45.92920353982301,10.0,92.08698496667617,113
DGLE->NILE,22.168141592920353,0.0,59.864863092824564,113
HW->MOTC,40.49557522123894,12.0,76.45927065786226,113
SVPR->SVKS,15.495575221238939,15.0,8.380593967406092,113
ERN->TCR,21.47787610619469,10.0,40.073614704051835,113
PVP->RGDA,10.88495575221239,0.0,22.28458476342742,113
IPL->ERN,12.610619469026549,9.0,14.599678095961192,113
JTJ->MAP,12.43362831858407,6.0,19.178613510419567,113
MOTC->RWL,39.256637168141594,9.0,77.03533265895659,113
DUD->GUR,33.8141592920354,23.0,49.465996378566956,113
RJPM->SVPR,14.699115044247788,15.0,8.894104142384167,113
DLI->DEE,37.026785714285715,15.0,67.69439273376568,112
AB->JTJ,8.089285714285714,5.0,10.236442205900886,112
JOR->MON,29.580357142857142,25.5,30.893784439404907,112
BAZ->ATH,16.6875,0.0,52.634902825933814,112
MAJN->MAQ,8.535714285714286,0.0,14.824455428934952,112
BWL->RE,7.580357142857143,0.0,45.03484904715601,112
TPT->SA,14.866071428571429,13.0,15.202237587622674,112
ALLP->KYJ,57.1875,22.0,131.88266223844244,112
BEH->JSG,35.455357142857146,8.0,56.43059811374414,112
DHN->PNME,14.258928571428571,13.0,8.564272672519621,112
SA->TPT,16.642857142857142,8.0,27.997058128225962,112
SALE->KWAE,16.642857142857142,0.0,53.082267808818756,112
MON->MBNL,28.5625,27.0,31.291072108409676,112
MKSR->JOR,26.276785714285715,19.5,31.285436793195892,112
JLR->NUD,0.0,0.0,0.0,112
MNAE->BWN,3.875,2.0,10.106750041254429,112
THV->SPRD,14.482142857142858,4.0,20.15122205529358,112
EE->NZD,23.276785714285715,17.0,24.010586937240518,112
SHG->KS,55.0625,18.5,79.7114482209267,112
PPN->PNBE,5.357142857142857,0.0,12.35718935276662,112
PUT->EKM,0.0,0.0,0.0,112
PUNE->KWV,23.053571428571427,9.5,48.94211312949655,112
PRYJ->STA,126.8125,24.5,294.63804428423634,112
SGRA->HMH,51.49107142857143,11.0,125.8358000261097,112
DBD->TPZ,38.669642857142854,0.0,87.47317616057535,112
ATUL->BL,6.348214285714286,3.0,11.867671144926389,112
PUU->AVS,4.482142857142857,0.0,8.912974794709099,112
CKB->SWM,10.089285714285714,2.0,23.431154117306804,112
UHL->AADR,7.455357142857143,2.0,17.34851469243007,112
DADN->INDB,6.348214285714286,7.0,6.366734806618861,112
CLX->VTM,43.607142857142854,32.0,53.40991525568123,112
BMF->PAU,15.3125,9.0,25.86034260832249,112
HNL->BMF,27.508928571428573,19.5,30.585869532480434,112
NILE->DGLE,6.946428571428571,5.0,12.850378958701548,112
BIRD->BSR,25.830357142857142,10.0,43.88167718608865,112
HJI->LMG,46.607142857142854,0.0,92.49079400430605,112
SMR->MKSR,25.392857142857142,20.0,29.78552679033235,112
PAD->ATUL,8.5625,5.0,11.013326284817676,112
GLPT->NBQ,25.473214285714285,6.0,52.30316336210839,112
NUD->VRR,15.035714285714286,14.5,9.670172000136631,112
SM->BKRD,7.196428571428571,1.0,17.300647952097627,112
GOK->ANKL,36.705357142857146,38.0,28.617904807077952,112
MBY->SGRA,53.88392857142857,14.0,126.54890772222629,112
DMO->BNU,39.669642857142854,32.0,41.55586457953175,112
JYP->KRPU,8.216216216216216,6.0,9.972147945339291,111
CD->NGP,81.29729729729729,27.0,155.01334808182835,111
DOS->NBG,23.54054054054054,12.0,32.721909197406895,111
BDWD->MKU,42.270270270270274,25.0,72.95938421116057,111
KURJ->MCSC,117.36036036036036,8.0,186.76289259587415,111
BTW->KWV,22.99099099099099,0.0,77.48319413037495,111
BVI->BSR,11.99099099099099,12.0,7.194057516760868,111
MLV->RPH,7.954954954954955,2.0,11.126861345727438,111
VPT->TMQ,9.585585585585585,4.0,12.94988133920256,111
DQG->NMX,50.027027027027025,22.0,66.59435677148893,111
DZA->JRC,23.027027027027028,10.0,42.300539317313984,111
CLG->PPT,14.432432432432432,7.0,22.28967213822321,111
PNVL->MNI,45.072072072072075,24.0,56.245033996823686,111
CUPJ->VM,13.144144144144144,2.0,46.1684360588973,111
UMD->BTW,28.0,2.0,81.23758646430515,111
UMB->PNP,25.324324324324323,19.0,23.836245190184307,111
KZJ->GNP,59.95495495495496,41.0,75.31236616886034,111
UMB->KUN,23.99099099099099,9.0,48.53705154462282,111
NPD->KRAR,37.945945945945944,35.0,37.11281029456928,111
GRMP->BNDP,13.207207207207206,4.0,37.65636904166582,111
BOY->BSB,38.333333333333336,3.0,71.43354614711153,111
INDB->DADN,91.64864864864865,0.0,226.0383977295832,111
MMR->AWB,97.8018018018018,11.0,184.91815485972162,111
WADI->CT,18.045045045045047,2.0,73.4598699832262,111
BRGA->BLGR,55.62162162162162,49.0,54.171621898966805,111
KMU->ADT,16.51818181818182,11.0,22.603373872618096,110
MZL->AKE,64.63636363636364,33.0,88.67130595867533,110
NGP->CD,149.20909090909092,65.0,204.89254715557593,110
MRR->PKR,17.727272727272727,11.0,35.62493433849647,110
JNH->SAW,75.01818181818182,24.5,109.17177625471173,110
KRR->PGR,15.527272727272727,14.0,12.107855582458496,110
MJF->BMO,46.49090909090909,16.0,76.56187105918589,110
AKE->KMC,63.41818181818182,33.0,90.39326736906192,110
SRJ->MKP,28.863636363636363,5.0,56.68899174284795,110
SNTD->BJE,22.845454545454544,13.5,35.8196774284177,110
AK->BSL,70.63636363636364,10.5,108.2800249499847,110
AI->GIMB,8.654545454545454,8.0,7.784289475316909,110
KTE->SHR,107.44545454545455,43.5,130.32088740775833,110
BMO->MED,45.6,19.0,75.75687815080528,110
CBCC->GNC,2.172727272727273,0.0,14.680611373233397,110
USL->PND,23.181818181818183,17.0,47.28348661801104,110
DG->KQN,16.036363636363635,5.0,68.21255598491378,110
ALLP->ERS,17.172727272727272,13.5,17.919728808415023,110
ERS->ALLP,64.18181818181819,17.5,143.70032412151056,110
SA->KPD,14.063636363636364,2.0,25.870984516762316,110
SAW->JNH,60.39449541284404,33.0,87.18360982014231,109
PAR->NRKR,41.825688073394495,0.0,94.57652633720966,109
GNC->CBCC,1.7798165137614679,0.0,4.32982293317957,109
KPD->RU,39.73394495412844,5.0,92.48279541721327,109
OYR->DGR,25.94495412844037,8.0,64.26908635117309,109
ROU->HTE,79.44036697247707,26.0,103.60505771944372,109
KDNL->TSI,8.495412844036696,4.0,10.348218538053544,109
FGR->FBD,30.788990825688074,16.0,34.935409553042376,109
CPU->RNQ,45.03669724770642,17.0,62.539902315109344,109
WL->NKD,54.39449541284404,46.0,55.32296059882336,109
DDU->GAYA,17.541284403669724,5.0,43.88084288626537,109
MLO->WFD,40.99082568807339,35.0,38.33321145218402,109
CHI->PNVL,95.23853211009174,64.0,136.87808167223048,109
BVI->VR,9.422018348623853,8.0,8.153951073606668,109
BOY->JNH,26.339449541284402,9.0,50.524145343163916,109
SDGH->RJR,16.495412844036696,11.0,29.061436791610912,109
MEJ->CVP,7.376146788990826,4.0,11.565264877293437,109
SV->EKMA,45.79816513761468,6.0,89.443420955136,109
RJPM->SNKL,9.376146788990825,7.0,10.325076442032236,109
RJR->RTGH,14.477064220183486,7.0,29.75909332869262,109
ADT->KMU,14.1651376146789,14.0,12.70353826583868,109
MYR->UDR,40.37614678899082,23.0,44.21743182962895,109
TPJ->KRR,15.119266055045872,10.0,16.037990066784023,109
BNTL->MAJN,4.63302752293578,0.0,10.274618629003106,109
CT->WADI,20.073394495412845,9.0,37.34070027067038,109
UDL->OYR,23.6697247706422,6.0,64.28669222433031,109
NBQ->RNY,65.63302752293578,0.0,141.58080146519512,109
UD->MULK,43.72222222222222,16.0,63.15828407542453,108
KNP->BGM,12.398148148148149,0.0,21.67816413529782,108
POK->JSM,8.962962962962964,0.0,29.94946707463574,108
SOL->BOF,8.157407407407407,6.0,9.776150683556805,108
KTYM->ETM,14.37037037037037,13.5,12.207392116723797,108
KPQ->PAZ,12.61111111111111,7.0,13.317708913942775,108
MBA->KLAR,43.601851851851855,30.0,52.890989960186054,108
AH->AF,28.35185185185185,19.0,42.144237156585916,108
GPH->GP,34.49074074074074,27.5,43.38191521441249,108
BLDA->JER,38.092592592592595,14.5,60.98790090474544,108
KLK->DMP,11.287037037037036,8.0,16.19798702500304,108
KRAR->NPD,18.564814814814813,15.0,18.16912917851521,108
KPD->SA,24.98148148148148,0.0,78.62557447974979,108
BWN->MNAE,5.638888888888889,3.0,7.611425662978847,108
MCDA->AME,60.638888888888886,22.0,91.9199629841939,108
CAN->KPQ,24.064814814814813,18.0,31.163803934473734,108
JP->DKBJ,9.324074074074074,2.0,53.589793403954936,108
RGO->MMR,13.453703703703704,2.0,49.11656633925175,108
SELU->PBN,112.76851851851852,30.5,195.67551847986536,108
MHD->BJD,8.731481481481481,3.0,14.432314780873972,108
KQN->DG,11.49074074074074,4.5,18.24162610105418,108
KGQ->KMQ,13.064814814814815,1.5,17.01910589267094,108
CHE->PDU,12.685185185185185,3.0,24.435934986346947,108
SPRD->THV,10.12037037037037,6.5,16.59958201961814,108
KGLE->BZLE,7.138888888888889,0.0,28.077149498970474,108
JNH->BOY,26.90740740740741,0.0,51.905294246210936,108
PNP->UMB,55.76851851851852,2.0,143.63287875506407,108
MULK->UD,19.953703703703702,12.5,22.55103630636134,108
UDR->MYR,38.833333333333336,28.0,77.95283740706996,108
CVP->MEJ,3.537037037037037,0.0,6.950325650846948,108
SHNR->UR,43.51851851851852,18.5,67.15423473351858,108
SID->PNU,3.0462962962962963,0.0,9.785918033677541,108
LD->KNP,21.175925925925927,18.0,25.234907103411857,108
AJE->AI,5.425925925925926,3.0,8.302914366962723,108
NMX->DQG,28.833333333333332,8.5,52.58433368915794,108
KZJ->RDM,60.47222222222222,37.0,80.47759987100066,108
BMB->GPH,28.166666666666668,20.0,38.095673951667735,108
BJD->MAN,0.0,0.0,0.0,108
RURA->CNB,34.09345794392523,21.0,54.25177724421785,107
STL->JAJ,9.0,0.0,26.43325521255517,107
MBNR->WPR,29.08411214953271,24.0,42.325361836950805,107
MBNL->RNV,25.69158878504673,23.0,32.37731887665542,107
GRL->MFP,25.962616822429908,14.0,37.04737538984804,107
KUN->GRA,40.64485981308411,16.0,69.92060893268804,107
SHDM->UMB,31.61682242990654,2.0,83.18162043677098,107
BWM->SGZ,42.66355140186916,19.0,89.42509714050813,107
RNY->NBQ,45.02803738317757,11.0,117.72236750194388,107
MKP->SRJ,23.149532710280372,12.0,37.17064264050169,107
BNR->GRL,36.046728971962615,30.0,35.35464079851311,107
AUBR->RFJ,32.88785046728972,23.0,43.09408905376299,107
NOQ->NBQ,54.654205607476634,0.0,135.77694685838145,107
AYC->LKO,61.89719626168224,0.0,127.22124055623992,107
PNBE->PPN,21.55140186915888,11.0,25.24044136087352,107
HNA->KT,36.504672897196265,38.0,25.728397728116395,107
SZM->NUR,41.504672897196265,25.0,52.86229419699218,107
NMX->JPE,53.91588785046729,23.0,75.3104419700426,107
BKH->SCKR,24.700934579439252,13.0,44.00990775098713,107
GNA->GJUT,72.83177570093459,12.0,134.3087463947821,107
GJUT->GNA,16.411214953271028,7.0,37.92469033742014,107
GNA->BTI,10.074766355140186,0.0,38.29791386371873,107
GRA->PNP,44.57943925233645,20.0,70.86421208480044,107
SADP->RC,18.8411214953271,0.0,28.300659880535985,107
TBT->LAR,93.20560747663552,66.0,102.35074160885304,107
KKDE->SHDM,55.66355140186916,29.0,92.58610922395877,107
TBN->BPF,28.2803738317757,16.0,36.38131243095215,107
BTI->GNA,70.54205607476635,8.0,134.17155171671934,107
MW->BHTR,22.009345794392523,17.0,29.00504033202362,107
CAER->KKN,21.514018691588785,10.0,34.41515804858495,107
NWP->KBM,21.70754716981132,4.0,43.86884499898957,106
OTP->SRR,7.235849056603773,4.0,11.602587467410183,106
KBM->TIU,22.40566037735849,6.0,42.366378921180896,106
BRYA->DMRX,0.0,0.0,0.0,106
BJU->PPTA,19.160377358490567,0.0,41.68159049895902,106
URI->KDG,31.443396226415093,22.5,32.65172063975722,106
KLAR->MBA,55.5,41.5,99.49024838550521,106
BLGR->BRGA,37.594339622641506,12.5,61.296745552060386,106
GRL->BNR,23.858490566037737,13.0,30.89165049136842,106
KMC->SC,24.962264150943398,3.0,54.28722984596477,106
SKT->CPH,135.76415094339623,135.5,109.53769100279877,106
CRR->SMO,10.349056603773585,2.0,22.818556547491145,106
HLAR->MLP,28.59433962264151,23.5,28.365565409283136,106
NDLS->SNP,26.632075471698112,13.0,39.11699800335207,106
NBG->DOS,10.952830188679245,0.0,18.162432224091003,106
UDGR->LTRR,25.452830188679247,2.5,37.81285547975442,106
NNO->SSB,16.40566037735849,10.0,24.681891685581878,106
CPH->SKT,24.71698113207547,3.0,70.08644386510693,106
NNR->THB,25.566037735849058,21.0,29.23729479633994,106
KKB->SRID,45.9811320754717,41.0,50.893723278832624,106
UJP->SPJ,11.68867924528302,0.0,24.784927527122367,106
SMO->KIR,11.028301886792454,0.0,24.766128000488248,106
PIL->PAK,12.820754716981131,0.0,29.225493492859425,106
CTC->BHC,70.01886792452831,0.0,194.19180410992658,106
PND->JTI,85.11320754716981,21.0,138.38168890391304,106
KT->HNA,62.10377358490566,30.0,84.14114323934774,106
HTK->JSP,10.849056603773585,8.0,16.294780030561462,106
TMX->UR,16.90566037735849,11.0,21.647623119007907,106
SWM->DPA,30.349056603773583,0.0,101.14534967563407,106
BGZ->NNO,17.22641509433962,10.0,24.32881224230426,106
MTD->JU,12.283018867924529,0.0,50.61032356893227,106
JMP->SGG,35.443396226415096,0.0,103.15379919958438,106
ASK->TK,37.783018867924525,0.0,85.10777533915801,106
MKU->BDWD,51.679245283018865,11.5,83.93382281749301,106
MNE->MSK,20.839622641509433,12.5,26.712984819212597,106
VSU->GBA,9.367924528301886,7.0,9.120699087343514,106
RDM->KZJ,86.99056603773585,31.5,166.73946002431563,106
EKM->PUT,11.358490566037736,10.0,9.799114322704575,106
MFP->GRL,23.641509433962263,12.0,30.90297833673742,106
DHG->VG,9.679245283018869,3.0,19.588892464772123,106
SLN->JOP,48.86666666666667,30.0,71.38614747471706,105
RPRD->NRLR,26.847619047619048,25.0,25.51725696328669,105
LJN->BNZ,6.866666666666666,2.0,17.163840942441638,105
CTO->TPTY,43.84761904761905,29.0,69.08798472744472,105
SMPR->RGS,25.438095238095237,20.0,27.994135309411003,105
KMC->AKE,28.6,21.0,36.47565046607225,105
JWP->LRJ,9.333333333333334,6.0,11.464549595858417,105
NBQ->NOQ,53.41904761904762,23.0,88.69923043552001,105
NGP->BZU,80.86666666666666,27.0,216.2157072260987,105
CNB->ORAI,33.885714285714286,19.0,49.151906271373534,105
WL->BPQ,93.0952380952381,3.0,203.82277010118776,105
RPAN->NMM,17.447619047619046,8.0,31.780793955923517,105
JTI->PND,98.22857142857143,51.0,124.89243503779694,105
KGA->FTP,32.48571428571429,16.0,77.26205585360302,105
KSB->ST,12.133333333333333,3.0,51.46564699401746,105
MOU->GOL,143.92380952380952,90.0,159.95225821608432,105
BGM->LD,87.6952380952381,4.0,183.1116265166354,105
DMP->KLK,10.428571428571429,0.0,25.214791577280867,105
SPJ->LSI,20.295238095238094,2.0,55.092740658457664,105
SWM->CKB,21.904761904761905,13.0,32.597936405169236,105
VM->CUPJ,26.8,3.0,111.2457777936901,105
PPTA->BJU,39.50476190476191,12.0,50.92209808383855,105
RWL->HW,12.304761904761905,10.0,13.672068529504156,105
MHJ->LKS,39.05714285714286,13.0,112.5652655617576,105
RJP->RU,14.40952380952381,0.0,44.947126039315776,105
BV->MUR,17.238095238095237,15.0,16.19088288651019,105
CBM->MRK,39.19230769230769,30.0,45.90980539619022,104
BHS->SCI,25.721153846153847,7.0,43.922804464808166,104
KT->KAWR,67.1923076923077,39.5,87.91799764090376,104
GOL->MOU,131.26923076923077,94.0,114.87073619662232,104
BKP->HRT,46.28846153846154,32.5,60.788296183969194,104
NUD->JLR,7.9326923076923075,4.5,12.157753068367386,104
BL->DGI,8.48076923076923,5.0,11.231872790983278,104
ARJ->SRNT,14.798076923076923,4.5,42.794922983446,104
NLD->RGD,35.38461538461539,6.5,62.3764499517927,104
KKN->CAER,129.27884615384616,88.5,122.33246572161252,104
NH->KOAA,15.01923076923077,0.0,47.20230798397669,104
NGP->SNI,21.096153846153847,7.5,56.42376405480251,104
SRNT->BCY,12.75,0.0,42.78161977171109,104
ADR->HSR,4.115384615384615,0.0,6.323492479017288,104
KRR->NMKL,13.740384615384615,6.0,30.489850353977076,104
SC->KMC,42.75,0.0,70.64566992825286,104
MZM->NBD,24.298076923076923,2.0,62.36486436243954,104
TJ->TPJ,15.826923076923077,2.0,91.23323809955419,104
MUR->BV,41.5,25.0,49.32869741184653,104
VRR->NUD,0.0,0.0,0.0,104
JSG->RIG,127.52884615384616,102.0,131.57942388872482,104
SCM->VZM,13.548076923076923,10.0,17.258109003102206,104
BQA->ADRA,42.95192307692308,14.5,76.80910390616343,104
MMA->AMH,10.942307692307692,4.0,13.538744777741893,104
RIG->JSG,56.52884615384615,40.5,67.89740357515849,104
DPA->SWM,8.586538461538462,3.0,20.71939693284151,104
TPTY->CTO,132.33653846153845,30.5,219.29944109726162,104
DHG->HVD,10.403846153846153,0.0,24.887911531570627,104
PKR->MRR,8.553398058252426,0.0,21.173294387098608,103
BMCK->THV,30.611650485436893,15.0,34.84228696533397,103
SKB->TDL,59.310679611650485,21.0,106.38378812123489,103
LAR->TBT,24.12621359223301,20.0,24.941767320925475,103
AMH->MMA,45.932038834951456,0.0,89.74312602830265,103
JPE->NMX,26.990291262135923,4.0,49.70747668258396,103
KJT->PUNE,29.009708737864077,18.0,52.313064979614715,103
BMH->RGM,24.95145631067961,18.0,25.563983027895386,103
KMU->MV,14.407766990291263,3.0,28.336021865478234,103
DLR->JKN,25.631067961165048,21.0,29.440531715167896,103
DRD->BVI,17.203883495145632,12.0,38.27464199786491,103
JM->SEG,49.310679611650485,26.0,83.9076323535628,103
MKSR->SMR,20.058252427184467,17.0,21.797564732983293,103
JOR->MKSR,21.271844660194176,20.0,22.036153081749532,103
DD->JEUR,25.74757281553398,20.0,31.533585720065908,103
KAWR->KT,150.88349514563106,93.0,165.29666147126667,103
RE->BWL,13.048543689320388,5.0,26.245962767325874,103
BGKT->LUNI,17.184466019417474,9.0,22.335124704048614,103
LKE->KPZ,27.368932038834952,13.0,69.18772279894156,103
LKO->AYC,32.77669902912621,5.0,51.29479047791534,103
KOAA->NH,7.165048543689321,4.0,31.210574215957276,103
VTN->SAH,12.37864077669903,11.0,8.051447933177853,103
MON->JOR,20.689320388349515,19.0,21.265376962958758,103
SHG->KRND,46.85436893203884,0.0,90.13969635058841,103
BPQ->WL,97.47572815533981,9.0,188.6338836268836,103
AKOR->DUD,21.466019417475728,17.0,28.43941463159631,103
MTC->HPU,19.97087378640777,10.0,40.569102584641065,103
VR->VTN,11.932038834951456,11.0,8.045534793668107,103
BONA->ANGL,12.563106796116505,0.0,22.049707615736384,103
BNZ->LJN,11.271844660194175,0.0,40.34731426170144,103
LTRR->UDGR,22.184466019417474,14.0,30.850286035733593,103
MBNL->MON,17.12621359223301,13.0,19.48185662310815,103
NBQ->GLPT,53.43689320388349,0.0,96.14059046704064,103
KJN->GHJ,12.83495145631068,6.0,24.723211720804766,103
VTM->CLX,63.84466019417476,53.0,53.02917385770268,103
LJR->AMB,31.145631067961165,20.0,32.35326081907758,103
MNGD->BMCK,32.41747572815534,19.0,35.700421338713355,103
JKN->SDT,25.611650485436893,22.0,29.58710404349441,103
NDAE->BDC,10.893203883495145,0.0,36.79698213898058,103
SDT->ARJ,26.019417475728154,23.0,27.758757876984063,103
SMR->BLT,8.813725490196079,0.0,26.868115887234055,102
SMNE->RSYI,0.0,0.0,0.0,102
JITE->HMRR,0.0,0.0,0.0,102
BWN->SDAH,11.813725490196079,0.0,69.48690743438787,102
DVG->RRB,15.784313725490197,4.0,35.41511325061755,102
SGR->CHI,104.55882352941177,91.5,67.95070629309843,102
PNVL->SMNE,25.647058823529413,21.5,21.42573961375676,102
RJR->SDGH,21.274509803921568,13.0,44.95567825295345,102
SVKS->SVPR,6.803921568627451,3.0,9.759523620583042,102
PHN->ORAI,66.26470588235294,35.0,90.3582448111858,102
NZD->EE,19.715686274509803,16.0,16.608704297303127,102
BLDI->PTN,15.450980392156863,6.5,30.102671652421034,102
NWU->VYA,18.764705882352942,0.0,51.28220822669114,102
RSYI->APTA,26.784313725490197,22.0,22.54440171160603,102
KOTA->DKNT,71.52941176470588,26.5,134.10042829520526,102
CLG->EKC,15.049019607843137,10.0,18.643809500546848,102
